country,admin_1,admin_2,year,season_name,season_type,product,area_planted,quantity_produced,yield
Togo,Kara,Bimah,2019,Main,Harvest,Beans (mixed),9307.0,3049.0,0.3276028795530246
Togo,Kara,Bimah,2019,Main,Harvest,Cassava,355.0,1229.0,3.461971830985916
Togo,Kara,Bimah,2019,Main,Harvest,Cotton (Unspecified),674.0,282.127,0.4185860534124629
Togo,Kara,Bimah,2019,Main,Harvest,Groundnuts (In Shell),1782.0,780.0,0.4377104377104377
Togo,Kara,Bimah,2019,Main,Harvest,Maize (Corn),8818.0,7063.0,0.8009752778407803
Togo,Kara,Bimah,2019,Main,Harvest,Millet,620.0,318.0,0.5129032258064516
Togo,Kara,Bimah,2019,Main,Harvest,Sorghum,6986.0,4082.0,0.5843114801030632
Togo,Kara,Bimah,2019,Main,Harvest,Sweet Potatoes,316.0,1263.0,3.996835443037975
Togo,Kara,Bimah,2019,Main,Harvest,Yams,2128.0,15757.0,7.404605263157895
Togo,Kara,Dankpen,2016,Annual,Harvest,Rice (Paddy),18.0,,
Togo,Kara,Dankpen,2016,Main,Harvest,Beans (mixed),5276.0,1520.0,0.2880970432145565
Togo,Kara,Dankpen,2016,Main,Harvest,Cassava,3923.0,19619.0,5.00101962783584
Togo,Kara,Dankpen,2016,Main,Harvest,Cotton (Unspecified),60.0,,
Togo,Kara,Dankpen,2016,Main,Harvest,Groundnuts (In Shell),6572.0,4348.0,0.6615946439440049
Togo,Kara,Dankpen,2016,Main,Harvest,Maize (Corn),13062.0,13941.0,1.0672944418925123
Togo,Kara,Dankpen,2016,Main,Harvest,Millet,983.0,535.0,0.5442522889114955
Togo,Kara,Dankpen,2016,Main,Harvest,Sorghum,7442.0,6709.0,0.9015049717817792
Togo,Kara,Dankpen,2016,Main,Harvest,Sweet Potatoes,39.0,,
Togo,Kara,Dankpen,2016,Main,Harvest,Yams,6753.0,80222.0,11.87946098030505
Togo,Kara,Dankpen,2017,Annual,Harvest,Rice (Paddy),19.0,,
Togo,Kara,Dankpen,2017,Main,Harvest,Beans (mixed),6197.0,1569.0,0.2531870259803131
Togo,Kara,Dankpen,2017,Main,Harvest,Cassava,5169.0,18899.0,3.656219771715999
Togo,Kara,Dankpen,2017,Main,Harvest,Cotton (Unspecified),61.0,,
Togo,Kara,Dankpen,2017,Main,Harvest,Groundnuts (In Shell),7490.0,4419.0,0.5899866488651535
Togo,Kara,Dankpen,2017,Main,Harvest,Maize (Corn),14878.0,14595.0,0.98097862615943
Togo,Kara,Dankpen,2017,Main,Harvest,Millet,1590.0,889.0,0.5591194968553459
Togo,Kara,Dankpen,2017,Main,Harvest,Sorghum,18436.0,14564.0,0.7899761336515513
Togo,Kara,Dankpen,2017,Main,Harvest,Sweet Potatoes,40.0,,
Togo,Kara,Dankpen,2017,Main,Harvest,Yams,4501.0,56602.0,12.57542768273717
Togo,Kara,Dankpen,2018,Annual,Harvest,Rice (Paddy),2569.0,3597.0,1.4001557026080187
Togo,Kara,Dankpen,2018,Main,Harvest,Beans (mixed),6987.0,1601.0,0.2291398311149277
Togo,Kara,Dankpen,2018,Main,Harvest,Cassava,5222.0,21630.0,4.142091152815015
Togo,Kara,Dankpen,2018,Main,Harvest,Cotton (Unspecified),18308.0,15722.683,0.8587875792003496
Togo,Kara,Dankpen,2018,Main,Harvest,Groundnuts (In Shell),8004.0,5037.0,0.6293103448275862
Togo,Kara,Dankpen,2018,Main,Harvest,Maize (Corn),15425.0,13478.0,0.873776337115073
Togo,Kara,Dankpen,2018,Main,Harvest,Millet,2131.0,1475.0,0.6921633036133271
Togo,Kara,Dankpen,2018,Main,Harvest,Sorghum,18869.0,14511.0,0.7690391647676083
Togo,Kara,Dankpen,2018,Main,Harvest,Sweet Potatoes,5165.0,19899.0,3.852662149080349
Togo,Kara,Dankpen,2018,Main,Harvest,Yams,4476.0,52414.0,11.71000893655049
Togo,Kara,Dankpen,2019,Annual,Harvest,Rice (Paddy),2300.0,3278.0,1.4252173913043478
Togo,Kara,Dankpen,2019,Main,Harvest,Beans (mixed),6998.0,1648.0,0.2354958559588454
Togo,Kara,Dankpen,2019,Main,Harvest,Cassava,5358.0,22722.0,4.240761478163495
Togo,Kara,Dankpen,2019,Main,Harvest,Cotton (Unspecified),21270.0,14340.397,0.6742076633756465
Togo,Kara,Dankpen,2019,Main,Harvest,Groundnuts (In Shell),8173.0,5006.0,0.6125045882784779
Togo,Kara,Dankpen,2019,Main,Harvest,Maize (Corn),16003.0,12988.0,0.8115978254077361
Togo,Kara,Dankpen,2019,Main,Harvest,Millet,2084.0,1597.0,0.7663147792706334
Togo,Kara,Dankpen,2019,Main,Harvest,Sorghum,18852.0,14911.0,0.7909505622745597
Togo,Kara,Dankpen,2019,Main,Harvest,Sweet Potatoes,5222.0,2163.0,0.4142091152815013
Togo,Kara,Dankpen,2019,Main,Harvest,Yams,4751.0,53763.0,11.316143969690591
Togo,Kara,Doufelgou,2016,Annual,Harvest,Rice (Paddy),21.0,,
Togo,Kara,Doufelgou,2016,Main,Harvest,Beans (mixed),5375.0,1441.0,0.268093023255814
Togo,Kara,Doufelgou,2016,Main,Harvest,Cassava,923.0,4172.0,4.520043336944744
Togo,Kara,Doufelgou,2016,Main,Harvest,Cotton (Unspecified),63.0,,
Togo,Kara,Doufelgou,2016,Main,Harvest,Groundnuts (In Shell),1803.0,896.0,0.4969495285635053
Togo,Kara,Doufelgou,2016,Main,Harvest,Maize (Corn),2156.0,1777.0,0.8242115027829313
Togo,Kara,Doufelgou,2016,Main,Harvest,Millet,3.0,,
Togo,Kara,Doufelgou,2016,Main,Harvest,Sorghum,35892.0,19801.0,0.5516828262565474
Togo,Kara,Doufelgou,2016,Main,Harvest,Sweet Potatoes,42.0,,
Togo,Kara,Doufelgou,2016,Main,Harvest,Yams,94.0,576.0,6.127659574468085
Togo,Kara,Doufelgou,2017,Annual,Harvest,Rice (Paddy),22.0,,
Togo,Kara,Doufelgou,2017,Main,Harvest,Beans (mixed),5699.0,1363.0,0.2391647657483769
Togo,Kara,Doufelgou,2017,Main,Harvest,Cassava,111.0,354.0,3.1891891891891886
Togo,Kara,Doufelgou,2017,Main,Harvest,Cotton (Unspecified),64.0,,
Togo,Kara,Doufelgou,2017,Main,Harvest,Groundnuts (In Shell),1221.0,671.0,0.5495495495495496
Togo,Kara,Doufelgou,2017,Main,Harvest,Maize (Corn),6041.0,4844.0,0.8018539976825029
Togo,Kara,Doufelgou,2017,Main,Harvest,Millet,8.0,7.0,0.875
Togo,Kara,Doufelgou,2017,Main,Harvest,Sorghum,12993.0,6497.0,0.5000384822596783
Togo,Kara,Doufelgou,2017,Main,Harvest,Sweet Potatoes,43.0,,
Togo,Kara,Doufelgou,2017,Main,Harvest,Yams,1327.0,11041.0,8.320271288620951
Togo,Kara,Doufelgou,2018,Annual,Harvest,Rice (Paddy),1638.0,1966.0,1.2002442002442002
Togo,Kara,Doufelgou,2018,Main,Harvest,Beans (mixed),5082.0,1342.0,0.2640692640692641
Togo,Kara,Doufelgou,2018,Main,Harvest,Cassava,149.0,544.0,3.651006711409396
Togo,Kara,Doufelgou,2018,Main,Harvest,Cotton (Unspecified),2798.0,2027.831,0.7247430307362401
Togo,Kara,Doufelgou,2018,Main,Harvest,Groundnuts (In Shell),776.0,395.0,0.509020618556701
Togo,Kara,Doufelgou,2018,Main,Harvest,Maize (Corn),7047.0,6012.0,0.8531289910600255
Togo,Kara,Doufelgou,2018,Main,Harvest,Millet,30.0,15.0,0.5
Togo,Kara,Doufelgou,2018,Main,Harvest,Sorghum,112126.0,6803.0,0.0606728145122452
Togo,Kara,Doufelgou,2018,Main,Harvest,Sweet Potatoes,111.0,354.0,3.1891891891891886
Togo,Kara,Doufelgou,2018,Main,Harvest,Yams,1481.0,11193.0,7.557731262660365
Togo,Kara,Doufelgou,2019,Annual,Harvest,Rice (Paddy),1930.0,2197.0,1.1383419689119172
Togo,Kara,Doufelgou,2019,Main,Harvest,Beans (mixed),5105.0,1284.0,0.2515181194906954
Togo,Kara,Doufelgou,2019,Main,Harvest,Cassava,188.0,712.0,3.787234042553192
Togo,Kara,Doufelgou,2019,Main,Harvest,Cotton (Unspecified),3094.0,1443.908,0.4666800258564964
Togo,Kara,Doufelgou,2019,Main,Harvest,Groundnuts (In Shell),778.0,409.0,0.525706940874036
Togo,Kara,Doufelgou,2019,Main,Harvest,Maize (Corn),7825.0,7986.0,1.0205750798722044
Togo,Kara,Doufelgou,2019,Main,Harvest,Millet,38.0,20.0,0.5263157894736842
Togo,Kara,Doufelgou,2019,Main,Harvest,Sorghum,12109.0,7152.0,0.590635064827814
Togo,Kara,Doufelgou,2019,Main,Harvest,Sweet Potatoes,149.0,544.0,3.651006711409396
Togo,Kara,Doufelgou,2019,Main,Harvest,Yams,1446.0,9955.0,6.884508990318119
Togo,Kara,Kozah,2016,Annual,Harvest,Rice (Paddy),5.0,,
Togo,Kara,Kozah,2016,Main,Harvest,Beans (mixed),7776.0,1752.0,0.2253086419753086
Togo,Kara,Kozah,2016,Main,Harvest,Cassava,7564.0,23338.0,3.085404547858276
Togo,Kara,Kozah,2016,Main,Harvest,Cotton (Unspecified),48.0,,
Togo,Kara,Kozah,2016,Main,Harvest,Groundnuts (In Shell),2534.0,1395.0,0.5505130228887135
Togo,Kara,Kozah,2016,Main,Harvest,Maize (Corn),13952.0,10278.0,0.7366685779816514
Togo,Kara,Kozah,2016,Main,Harvest,Millet,520.0,386.0,0.7423076923076923
Togo,Kara,Kozah,2016,Main,Harvest,Sorghum,10.0,6.368,0.6368
Togo,Kara,Kozah,2016,Main,Harvest,Sweet Potatoes,27.0,,
Togo,Kara,Kozah,2016,Main,Harvest,Yams,1326.0,12737.0,9.605580693815988
Togo,Kara,Kozah,2017,Annual,Harvest,Rice (Paddy),6.0,,
Togo,Kara,Kozah,2017,Main,Harvest,Beans (mixed),8653.0,2177.0,0.2515890442621057
Togo,Kara,Kozah,2017,Main,Harvest,Cassava,6887.0,23416.0,3.400029040220706
Togo,Kara,Kozah,2017,Main,Harvest,Cotton (Unspecified),49.0,,
Togo,Kara,Kozah,2017,Main,Harvest,Groundnuts (In Shell),1973.0,1184.0,0.6001013684744044
Togo,Kara,Kozah,2017,Main,Harvest,Maize (Corn),15087.0,13141.0,0.8710147809372307
Togo,Kara,Kozah,2017,Main,Harvest,Millet,546.0,371.0,0.6794871794871795
Togo,Kara,Kozah,2017,Main,Harvest,Sorghum,23151.0,17363.0,0.7499892013303961
Togo,Kara,Kozah,2017,Main,Harvest,Sweet Potatoes,28.0,,
Togo,Kara,Kozah,2017,Main,Harvest,Yams,1198.0,8319.0,6.944073455759599
Togo,Kara,Kozah,2018,Annual,Harvest,Rice (Paddy),1658.0,2328.0,1.4041013268998794
Togo,Kara,Kozah,2018,Main,Harvest,Beans (mixed),8940.0,2237.0,0.2502237136465325
Togo,Kara,Kozah,2018,Main,Harvest,Cassava,6539.0,23192.0,3.5467196819085487
Togo,Kara,Kozah,2018,Main,Harvest,Cotton (Unspecified),197.0,116.065,0.5891624365482233
Togo,Kara,Kozah,2018,Main,Harvest,Groundnuts (In Shell),2067.0,1161.0,0.5616835994194485
Togo,Kara,Kozah,2018,Main,Harvest,Maize (Corn),15481.0,12330.0,0.7964601769911505
Togo,Kara,Kozah,2018,Main,Harvest,Millet,512.0,331.0,0.646484375
Togo,Kara,Kozah,2018,Main,Harvest,Sorghum,23592.0,14505.0,0.6148270600203459
Togo,Kara,Kozah,2018,Main,Harvest,Sweet Potatoes,6887.0,23416.0,3.400029040220706
Togo,Kara,Kozah,2018,Main,Harvest,Yams,1163.0,8904.0,7.656061908856405
Togo,Kara,Kozah,2019,Annual,Harvest,Rice (Paddy),1906.0,2741.0,1.438090241343127
Togo,Kara,Kozah,2019,Main,Harvest,Beans (mixed),9025.0,2401.0,0.2660387811634349
Togo,Kara,Kozah,2019,Main,Harvest,Cassava,7405.0,25483.0,3.4413234301147875
Togo,Kara,Kozah,2019,Main,Harvest,Cotton (Unspecified),193.0,48.098,0.2492124352331606
Togo,Kara,Kozah,2019,Main,Harvest,Groundnuts (In Shell),2061.0,1181.0,0.5730228044638525
Togo,Kara,Kozah,2019,Main,Harvest,Maize (Corn),16013.0,12731.0,0.7950415287578843
Togo,Kara,Kozah,2019,Main,Harvest,Millet,580.0,377.0,0.65
Togo,Kara,Kozah,2019,Main,Harvest,Sorghum,24192.0,15793.0,0.6528191137566137
Togo,Kara,Kozah,2019,Main,Harvest,Sweet Potatoes,6539.0,23192.0,3.5467196819085487
Togo,Kara,Kozah,2019,Main,Harvest,Yams,1120.0,8754.0,7.816071428571429
Togo,Kara,Kéran,2016,Annual,Harvest,Rice (Paddy),24.0,,
Togo,Kara,Kéran,2016,Main,Harvest,Beans (mixed),9912.0,2261.0,0.2281073446327684
Togo,Kara,Kéran,2016,Main,Harvest,Cassava,2694.0,11099.0,4.119896065330364
Togo,Kara,Kéran,2016,Main,Harvest,Cotton (Unspecified),66.0,,
Togo,Kara,Kéran,2016,Main,Harvest,Groundnuts (In Shell),601.0,359.0,0.5973377703826955
Togo,Kara,Kéran,2016,Main,Harvest,Maize (Corn),9545.0,7736.0,0.8104766893661602
Togo,Kara,Kéran,2016,Main,Harvest,Millet,570.0,392.0,0.6877192982456141
Togo,Kara,Kéran,2016,Main,Harvest,Sorghum,12653.0,10014.0,0.7914328617719117
Togo,Kara,Kéran,2016,Main,Harvest,Sweet Potatoes,45.0,,
Togo,Kara,Kéran,2016,Main,Harvest,Yams,478.0,3217.0,6.7301255230125525
Togo,Kara,Kéran,2017,Annual,Harvest,Rice (Paddy),25.0,,
Togo,Kara,Kéran,2017,Main,Harvest,Beans (mixed),9220.0,1752.0,0.1900216919739696
Togo,Kara,Kéran,2017,Main,Harvest,Cassava,2839.0,11423.0,4.023599859105318
Togo,Kara,Kéran,2017,Main,Harvest,Cotton (Unspecified),67.0,,
Togo,Kara,Kéran,2017,Main,Harvest,Groundnuts (In Shell),1622.0,989.0,0.6097410604192355
Togo,Kara,Kéran,2017,Main,Harvest,Maize (Corn),8366.0,6600.0,0.7889074826679416
Togo,Kara,Kéran,2017,Main,Harvest,Millet,1059.0,536.0,0.506137865911237
Togo,Kara,Kéran,2017,Main,Harvest,Sorghum,11868.0,7121.0,0.6000168520390967
Togo,Kara,Kéran,2017,Main,Harvest,Sweet Potatoes,46.0,,
Togo,Kara,Kéran,2017,Main,Harvest,Yams,833.0,5272.0,6.328931572629052
Togo,Kara,Kéran,2018,Annual,Harvest,Rice (Paddy),1371.0,1700.0,1.2399708242159009
Togo,Kara,Kéran,2018,Main,Harvest,Beans (mixed),7989.0,1715.0,0.214670171485793
Togo,Kara,Kéran,2018,Main,Harvest,Cassava,2553.0,9729.0,3.8108108108108114
Togo,Kara,Kéran,2018,Main,Harvest,Cotton (Unspecified),13462.0,13314.663,0.9890553409597386
Togo,Kara,Kéran,2018,Main,Harvest,Groundnuts (In Shell),1097.0,684.0,0.6235186873290793
Togo,Kara,Kéran,2018,Main,Harvest,Maize (Corn),8174.0,6628.0,0.8108637142158062
Togo,Kara,Kéran,2018,Main,Harvest,Millet,1078.0,584.0,0.5417439703153989
Togo,Kara,Kéran,2018,Main,Harvest,Sorghum,1206.0,8090.0,6.708126036484247
Togo,Kara,Kéran,2018,Main,Harvest,Sweet Potatoes,2779.0,11423.0,4.110471392587263
Togo,Kara,Kéran,2018,Main,Harvest,Yams,814.0,6430.0,7.899262899262899
Togo,Kara,Kéran,2019,Annual,Harvest,Rice (Paddy),1327.0,1685.0,1.2697814619442351
Togo,Kara,Kéran,2019,Main,Harvest,Beans (mixed),7977.0,1943.0,0.2435752789269149
Togo,Kara,Kéran,2019,Main,Harvest,Cassava,2109.0,8555.0,4.05642484589853
Togo,Kara,Kéran,2019,Main,Harvest,Cotton (Unspecified),14369.0,12546.102,0.873136752731575
Togo,Kara,Kéran,2019,Main,Harvest,Groundnuts (In Shell),1009.0,651.0,0.645193260654113
Togo,Kara,Kéran,2019,Main,Harvest,Maize (Corn),8303.0,6787.0,0.8174153920269782
Togo,Kara,Kéran,2019,Main,Harvest,Millet,1101.0,596.0,0.5413260672116258
Togo,Kara,Kéran,2019,Main,Harvest,Sorghum,12106.0,8629.0,0.7127870477449199
Togo,Kara,Kéran,2019,Main,Harvest,Sweet Potatoes,2553.0,9729.0,3.8108108108108114
Togo,Kara,Kéran,2019,Main,Harvest,Yams,817.0,5865.0,7.1787025703794365
Togo,Maritime,Avé,2016,Annual,Harvest,Rice (Paddy),558.0,1137.0,2.0376344086021505
Togo,Maritime,Avé,2016,Main,Harvest,Beans (mixed),652.0,780.0,1.196319018404908
Togo,Maritime,Avé,2016,Main,Harvest,Cassava,13808.0,52235.0,3.7829519119351103
Togo,Maritime,Avé,2016,Main,Harvest,Cotton (Unspecified),193.0,151.0,0.7823834196891192
Togo,Maritime,Avé,2016,Main,Harvest,Groundnuts (In Shell),3499.0,2886.0,0.8248070877393541
Togo,Maritime,Avé,2016,Main,Harvest,Maize (Corn),27713.0,21361.0,0.7707934904196586
Togo,Maritime,Avé,2016,Main,Harvest,Sorghum,2836.0,3.86,0.001361071932299
Togo,Maritime,Avé,2016,Main,Harvest,Yams,2244.0,8008.0,3.5686274509803924
Togo,Maritime,Avé,2017,Annual,Harvest,Rice (Paddy),1569.0,2834.0,1.8062460165710643
Togo,Maritime,Avé,2017,Main,Harvest,Beans (mixed),1441.0,1197.0,0.8306731436502429
Togo,Maritime,Avé,2017,Main,Harvest,Cassava,8408.0,31699.0,3.7700999048525214
Togo,Maritime,Avé,2017,Main,Harvest,Cotton (Unspecified),192.0,174.0,0.90625
Togo,Maritime,Avé,2017,Main,Harvest,Groundnuts (In Shell),2072.0,2582.0,1.246138996138996
Togo,Maritime,Avé,2017,Main,Harvest,Maize (Corn),20266.0,18537.0,0.9146846935754466
Togo,Maritime,Avé,2017,Main,Harvest,Sorghum,64.0,36.0,0.5625
Togo,Maritime,Avé,2017,Main,Harvest,Yams,905.0,3648.0,4.030939226519337
Togo,Maritime,Avé,2018,Annual,Harvest,Rice (Paddy),1611.0,3640.0,2.259466170080695
Togo,Maritime,Avé,2018,Main,Harvest,Beans (mixed),1115.0,1079.0,0.967713004484305
Togo,Maritime,Avé,2018,Main,Harvest,Cassava,9116.0,34543.0,3.7892716103554194
Togo,Maritime,Avé,2018,Main,Harvest,Cotton (Unspecified),235.0,207.0,0.8808510638297873
Togo,Maritime,Avé,2018,Main,Harvest,Groundnuts (In Shell),1904.0,2515.0,1.3209033613445378
Togo,Maritime,Avé,2018,Main,Harvest,Maize (Corn),20324.0,14689.0,0.7227415863019091
Togo,Maritime,Avé,2018,Main,Harvest,Sorghum,85.0,62.0,0.7294117647058823
Togo,Maritime,Avé,2018,Main,Harvest,Yams,1029.0,4590.0,4.460641399416909
Togo,Maritime,Avé,2019,Annual,Harvest,Rice (Paddy),1663.0,3271.0,1.9669272399278408
Togo,Maritime,Avé,2019,Main,Harvest,Beans (mixed),1337.0,993.0,0.7427075542258789
Togo,Maritime,Avé,2019,Main,Harvest,Cassava,9202.0,34604.0,3.7604868506846336
Togo,Maritime,Avé,2019,Main,Harvest,Cotton (Unspecified),270.0,139.0,0.5148148148148148
Togo,Maritime,Avé,2019,Main,Harvest,Groundnuts (In Shell),1908.0,2460.0,1.2893081761006289
Togo,Maritime,Avé,2019,Main,Harvest,Maize (Corn),21100.0,15272.0,0.7237914691943128
Togo,Maritime,Avé,2019,Main,Harvest,Sorghum,86.0,63.0,0.7325581395348837
Togo,Maritime,Avé,2019,Main,Harvest,Yams,1156.0,4743.0,4.102941176470588
Togo,Maritime,Bas-Mono,2016,Annual,Harvest,Rice (Paddy),2431.0,5035.0,2.07116412998766
Togo,Maritime,Bas-Mono,2016,Main,Harvest,Beans (mixed),1520.0,1223.0,0.8046052631578947
Togo,Maritime,Bas-Mono,2016,Main,Harvest,Cassava,9844.0,24739.0,2.513104429093864
Togo,Maritime,Bas-Mono,2016,Main,Harvest,Groundnuts (In Shell),28.0,22.0,0.7857142857142857
Togo,Maritime,Bas-Mono,2016,Main,Harvest,Maize (Corn),20444.0,17381.0,0.8501760907845822
Togo,Maritime,Bas-Mono,2017,Annual,Harvest,Rice (Paddy),1075.0,1971.0,1.8334883720930235
Togo,Maritime,Bas-Mono,2017,Main,Harvest,Beans (mixed),1462.0,1407.0,0.9623803009575924
Togo,Maritime,Bas-Mono,2017,Main,Harvest,Cassava,6422.0,15733.0,2.449859856742448
Togo,Maritime,Bas-Mono,2017,Main,Harvest,Groundnuts (In Shell),108.0,102.0,0.9444444444444444
Togo,Maritime,Bas-Mono,2017,Main,Harvest,Maize (Corn),16034.0,12308.0,0.767618810028689
Togo,Maritime,Bas-Mono,2018,Annual,Harvest,Rice (Paddy),1121.0,2072.0,1.8483496877787688
Togo,Maritime,Bas-Mono,2018,Main,Harvest,Beans (mixed),1486.0,1258.0,0.8465679676985195
Togo,Maritime,Bas-Mono,2018,Main,Harvest,Cassava,5602.0,21570.0,3.850410567654409
Togo,Maritime,Bas-Mono,2018,Main,Harvest,Groundnuts (In Shell),101.0,98.0,0.9702970297029704
Togo,Maritime,Bas-Mono,2018,Main,Harvest,Maize (Corn),15922.0,12174.0,0.764602436879789
Togo,Maritime,Bas-Mono,2019,Annual,Harvest,Rice (Paddy),1174.0,1790.0,1.524701873935264
Togo,Maritime,Bas-Mono,2019,Main,Harvest,Beans (mixed),1581.0,1186.0,0.7501581277672359
Togo,Maritime,Bas-Mono,2019,Main,Harvest,Cassava,7738.0,22393.0,2.893900232618248
Togo,Maritime,Bas-Mono,2019,Main,Harvest,Groundnuts (In Shell),141.0,139.0,0.9858156028368794
Togo,Maritime,Bas-Mono,2019,Main,Harvest,Maize (Corn),16001.0,13890.0,0.8680707455784014
Togo,Maritime,Lacs,2016,Main,Harvest,Beans (mixed),7355.0,9638.0,1.3104010876954453
Togo,Maritime,Lacs,2016,Main,Harvest,Cassava,13995.0,39197.0,2.800785994998213
Togo,Maritime,Lacs,2016,Main,Harvest,Groundnuts (In Shell),341.0,492.0,1.4428152492668622
Togo,Maritime,Lacs,2016,Main,Harvest,Maize (Corn),9667.0,8125.0,0.8404882590255508
Togo,Maritime,Lacs,2017,Main,Harvest,Beans (mixed),2010.0,2006.0,0.9980099502487564
Togo,Maritime,Lacs,2017,Main,Harvest,Cassava,12189.0,34349.0,2.8180326523915005
Togo,Maritime,Lacs,2017,Main,Harvest,Groundnuts (In Shell),880.0,813.0,0.9238636363636364
Togo,Maritime,Lacs,2017,Main,Harvest,Maize (Corn),13055.0,9668.0,0.7405591727307544
Togo,Maritime,Lacs,2018,Main,Harvest,Beans (mixed),1665.0,1543.0,0.9267267267267268
Togo,Maritime,Lacs,2018,Main,Harvest,Cassava,12242.0,36165.0,2.9541741545499103
Togo,Maritime,Lacs,2018,Main,Harvest,Groundnuts (In Shell),845.0,802.0,0.9491124260355028
Togo,Maritime,Lacs,2018,Main,Harvest,Maize (Corn),12808.0,9316.0,0.7273579013116802
Togo,Maritime,Lacs,2019,Main,Harvest,Beans (mixed),1949.0,1767.0,0.9066187788609544
Togo,Maritime,Lacs,2019,Main,Harvest,Cassava,12379.0,36919.0,2.9823895306567576
Togo,Maritime,Lacs,2019,Main,Harvest,Groundnuts (In Shell),852.0,820.0,0.9624413145539906
Togo,Maritime,Lacs,2019,Main,Harvest,Maize (Corn),12992.0,9431.0,0.7259082512315271
Togo,Maritime,Vo,2016,Annual,Harvest,Rice (Paddy),83.0,164.0,1.9759036144578312
Togo,Maritime,Vo,2016,Main,Harvest,Beans (mixed),13915.0,12406.0,0.8915558749550845
Togo,Maritime,Vo,2016,Main,Harvest,Cassava,26732.0,74516.0,2.7875205745922487
Togo,Maritime,Vo,2016,Main,Harvest,Groundnuts (In Shell),782.0,757.0,0.9680306905370843
Togo,Maritime,Vo,2016,Main,Harvest,Maize (Corn),35727.0,30930.0,0.8657317994793854
Togo,Maritime,Vo,2016,Main,Harvest,Yams,10.0,56.0,5.6
Togo,Maritime,Vo,2017,Main,Harvest,Beans (mixed),12411.0,14000.0,1.1280315848843767
Togo,Maritime,Vo,2017,Main,Harvest,Cassava,30733.0,98344.0,3.1999479386978167
Togo,Maritime,Vo,2017,Main,Harvest,Groundnuts (In Shell),990.0,983.0,0.9929292929292928
Togo,Maritime,Vo,2017,Main,Harvest,Maize (Corn),22302.0,16341.0,0.732714554748453
Togo,Maritime,Vo,2017,Main,Harvest,Sorghum,1615.0,1022.0,0.6328173374613003
Togo,Maritime,Vo,2017,Main,Harvest,Soybean (unspecified),22.0,31.0,1.4090909090909092
Togo,Maritime,Vo,2018,Annual,Harvest,Rice (Paddy),68.0,135.0,1.9852941176470589
Togo,Maritime,Vo,2018,Main,Harvest,Beans (mixed),12731.0,11485.0,0.9021286623203204
Togo,Maritime,Vo,2018,Main,Harvest,Cassava,31817.0,94488.0,2.969733161517428
Togo,Maritime,Vo,2018,Main,Harvest,Groundnuts (In Shell),996.0,1087.0,1.0913654618473896
Togo,Maritime,Vo,2018,Main,Harvest,Maize (Corn),22862.0,16483.0,0.7209780421660397
Togo,Maritime,Vo,2018,Main,Harvest,Sorghum,1706.0,1135.0,0.6652989449003517
Togo,Maritime,Vo,2018,Main,Harvest,Soybean (unspecified),35.0,31.0,0.8857142857142857
Togo,Maritime,Vo,2018,Main,Harvest,Yams,8.0,37.0,4.625
Togo,Maritime,Vo,2019,Annual,Harvest,Rice (Paddy),75.0,131.0,1.7466666666666666
Togo,Maritime,Vo,2019,Main,Harvest,Beans (mixed),12742.0,11360.0,0.891539789671951
Togo,Maritime,Vo,2019,Main,Harvest,Cassava,32805.0,94931.0,2.893796677335772
Togo,Maritime,Vo,2019,Main,Harvest,Groundnuts (In Shell),988.0,946.0,0.95748987854251
Togo,Maritime,Vo,2019,Main,Harvest,Maize (Corn),23001.0,16185.0,0.7036650580409547
Togo,Maritime,Vo,2019,Main,Harvest,Sorghum,1656.0,1102.0,0.6654589371980676
Togo,Maritime,Vo,2019,Main,Harvest,Soybean (unspecified),35.0,30.0,0.8571428571428571
Togo,Maritime,Vo,2019,Main,Harvest,Yams,8.0,37.0,4.625
Togo,Maritime,Yoto,2016,Annual,Harvest,Rice (Paddy),692.0,1332.0,1.92485549132948
Togo,Maritime,Yoto,2016,Main,Harvest,Beans (mixed),3884.0,4202.0,1.0818743563336766
Togo,Maritime,Yoto,2016,Main,Harvest,Cassava,29021.0,83668.0,2.883015747217532
Togo,Maritime,Yoto,2016,Main,Harvest,Cotton (Unspecified),1739.0,1456.0,0.8372627947096032
Togo,Maritime,Yoto,2016,Main,Harvest,Groundnuts (In Shell),182.0,155.0,0.8516483516483516
Togo,Maritime,Yoto,2016,Main,Harvest,Maize (Corn),30731.0,29778.0,0.9689889687937262
Togo,Maritime,Yoto,2016,Main,Harvest,Yams,485.0,2200.0,4.536082474226804
Togo,Maritime,Yoto,2017,Annual,Harvest,Rice (Paddy),912.0,1678.0,1.8399122807017545
Togo,Maritime,Yoto,2017,Main,Harvest,Beans (mixed),2864.0,2818.0,0.9839385474860336
Togo,Maritime,Yoto,2017,Main,Harvest,Cassava,32701.0,111247.0,3.40194489465154
Togo,Maritime,Yoto,2017,Main,Harvest,Cotton (Unspecified),2542.0,1860.0,0.7317073170731707
Togo,Maritime,Yoto,2017,Main,Harvest,Groundnuts (In Shell),1122.0,1364.0,1.2156862745098038
Togo,Maritime,Yoto,2017,Main,Harvest,Maize (Corn),40100.0,39766.0,0.9916708229426434
Togo,Maritime,Yoto,2017,Main,Harvest,Sorghum,1406.0,927.0,0.6593172119487909
Togo,Maritime,Yoto,2017,Main,Harvest,Soybean (unspecified),210.0,150.0,0.7142857142857143
